StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label,SrcPort,DstPort,DstBytes,PktSize,LabelCategory,SrcIP_Private,DstIP_Private,ProtoCategory
2025-11-25 23:49:36.973705,5.800908,tcp,192.168.1.100,50995,->,1.1.1.1,25,CON,0,0,46,35448,28012,Botnet,50995,25,7436,770.6086956521739,Botnet,True,False,TCP
2025-11-25 22:26:32.973705,3.417736,tcp,10.0.0.15,2300,->,192.168.1.10,143,CON,0,0,47,5102,2510,Normal,2300,143,2592,108.55319148936171,Normal,True,True,TCP
2025-11-25 22:34:22.973705,12.002114,udp,192.168.1.20,6637,->,10.0.0.15,443,INT,0,0,9,8791,3667,Normal,6637,443,5124,976.7777777777778,Normal,True,True,UDP
2025-11-25 22:43:59.973705,5.431279,udp,10.0.0.5,18394,->,10.0.0.5,53,INT,0,0,28,8899,4316,Normal,18394,53,4583,317.82142857142856,Normal,True,True,UDP
2025-11-26 00:03:48.973705,3.670554,udp,192.168.1.30,29735,->,192.168.1.20,25,INT,0,0,16,4125,2157,Normal,29735,25,1968,257.8125,Normal,True,True,UDP
2025-11-25 22:35:12.973705,1.021943,tcp,192.168.1.30,37325,->,8.8.8.8,995,CON,0,0,76,3672,1115,Normal,37325,995,2557,48.31578947368421,Normal,True,False,TCP
2025-11-25 22:36:09.973705,1.492245,tcp,192.168.1.10,60361,->,10.0.0.5,443,CON,0,0,22,644,456,Background,60361,443,188,29.272727272727273,Background,True,True,TCP
2025-11-25 22:58:57.973705,2.252152,tcp,10.0.0.15,36363,->,74.125.224.72,22,CON,0,0,47,4741,3782,Background,36363,22,959,100.87234042553192,Background,True,False,TCP
2025-11-25 23:31:00.973705,12.747177,tcp,192.168.1.20,13502,->,192.168.1.30,110,CON,0,0,13,7126,3588,Normal,13502,110,3538,548.1538461538462,Normal,True,True,TCP
2025-11-25 23:24:17.973705,1.090673,tcp,10.0.0.5,45153,->,192.168.1.30,80,CON,0,0,8,6660,4980,Normal,45153,80,1680,832.5,Normal,True,True,TCP
2025-11-25 23:12:47.973705,1.96766,udp,192.168.1.10,13489,->,157.240.12.35,22,INT,0,0,18,6976,2843,Normal,13489,22,4133,387.55555555555554,Normal,True,False,UDP
2025-11-25 23:04:29.973705,1.582802,tcp,10.0.0.5,30065,->,157.240.12.35,443,CON,0,0,7,8920,2796,Normal,30065,443,6124,1274.2857142857142,Normal,True,False,TCP
2025-11-25 22:39:12.973705,0.882454,tcp,192.168.1.100,32850,->,203.0.113.10,8080,CON,0,0,16,282,186,C&C,32850,8080,96,17.625,C&C,True,True,TCP
2025-11-25 22:34:28.973705,3.912035,udp,192.168.1.20,26610,->,192.168.1.20,80,INT,0,0,59,4737,3153,Normal,26610,80,1584,80.28813559322033,Normal,True,True,UDP
2025-11-26 00:01:34.973705,8.102418,udp,10.0.0.15,13469,->,192.168.1.30,53,INT,0,0,28,1022,368,Normal,13469,53,654,36.5,Normal,True,True,UDP
2025-11-26 00:08:35.973705,21.670732,udp,192.168.1.30,39308,->,8.8.8.8,80,INT,0,0,65,8765,3918,Normal,39308,80,4847,134.84615384615384,Normal,True,False,UDP
2025-11-25 22:34:13.973705,2.215394,tcp,192.168.1.100,40020,->,1.1.1.1,443,CON,0,0,22,44350,21012,Botnet,40020,443,23338,2015.909090909091,Botnet,True,False,TCP
2025-11-25 23:21:35.973705,8.449484,tcp,192.168.1.10,38964,->,10.0.0.15,22,CON,0,0,80,1407,851,Normal,38964,22,556,17.5875,Normal,True,True,TCP
2025-11-25 23:56:13.973705,13.056629,tcp,192.168.1.101,44915,->,74.125.224.72,22,CON,0,0,188,20690,10117,Botnet,44915,22,10573,110.05319148936171,Botnet,True,False,TCP
2025-11-25 23:02:43.973705,0.769293,tcp,192.168.1.101,43327,->,1.1.1.1,1337,CON,0,0,81,30064,14199,Botnet,43327,1337,15865,371.1604938271605,Botnet,True,False,TCP
2025-11-26 00:09:07.973705,0.615751,tcp,192.168.1.10,41732,->,8.8.8.8,143,CON,0,0,10,8872,4407,Normal,41732,143,4465,887.2,Normal,True,False,TCP
2025-11-25 23:35:32.973705,1.952602,tcp,192.168.1.101,58752,->,203.0.113.10,6667,CON,0,0,3,964,414,C&C,58752,6667,550,321.3333333333333,C&C,True,True,TCP
2025-11-25 23:16:55.973705,0.32834,udp,192.168.1.30,55664,->,74.125.224.72,143,INT,0,0,79,8730,2683,Normal,55664,143,6047,110.50632911392405,Normal,True,False,UDP
2025-11-25 23:57:39.973705,1.966571,tcp,10.0.0.15,62557,->,185.199.108.153,443,CON,0,0,34,1955,1497,Normal,62557,443,458,57.5,Normal,True,False,TCP
2025-11-25 22:41:04.973705,10.148894,tcp,192.168.1.100,40662,->,74.125.224.72,21,CON,0,0,58,47129,25373,Botnet,40662,21,21756,812.5689655172414,Botnet,True,False,TCP
2025-11-25 22:54:15.973705,1.278132,tcp,192.168.1.101,60356,->,198.51.100.20,6667,CON,0,0,2,158,101,C&C,60356,6667,57,79.0,C&C,True,True,TCP
2025-11-26 00:19:42.973705,6.245632,tcp,192.168.1.30,22883,->,8.8.8.8,80,CON,0,0,82,4355,1967,Normal,22883,80,2388,53.109756097560975,Normal,True,False,TCP
2025-11-26 00:07:40.973705,8.238875,tcp,192.168.1.101,29052,->,185.199.108.153,4444,CON,0,0,148,733,276,Botnet,29052,4444,457,4.952702702702703,Botnet,True,False,TCP
2025-11-25 22:36:44.973705,6.808147,tcp,192.168.1.100,55720,->,185.199.108.153,80,CON,0,0,99,38275,29587,Botnet,55720,80,8688,386.6161616161616,Botnet,True,False,TCP
2025-11-25 22:46:41.973705,2.789071,udp,10.0.0.5,21226,->,74.125.224.72,80,INT,0,0,6,5926,2637,Normal,21226,80,3289,987.6666666666666,Normal,True,False,UDP
2025-11-25 23:59:35.973705,0.570837,udp,192.168.1.20,52149,->,1.1.1.1,25,INT,0,0,80,2596,1262,Normal,52149,25,1334,32.45,Normal,True,False,UDP
2025-11-26 00:24:30.973705,5.058648,tcp,192.168.1.20,2648,->,74.125.224.72,110,CON,0,0,95,5506,3337,Normal,2648,110,2169,57.95789473684211,Normal,True,False,TCP
2025-11-26 00:15:59.973705,3.552186,tcp,192.168.1.20,52625,->,185.199.108.153,53,CON,0,0,49,698,449,Normal,52625,53,249,14.244897959183673,Normal,True,False,TCP
2025-11-25 22:56:50.973705,0.286739,tcp,10.0.0.5,21024,->,74.125.224.72,25,CON,0,0,15,257,126,Background,21024,25,131,17.133333333333333,Background,True,False,TCP
2025-11-25 23:20:52.973705,7.043746,udp,192.168.1.30,64390,->,185.199.108.153,443,INT,0,0,45,8410,5797,Normal,64390,443,2613,186.88888888888889,Normal,True,False,UDP
2025-11-25 23:59:14.973705,0.400521,udp,10.0.0.15,8583,->,192.168.1.10,80,INT,0,0,23,9576,5046,Normal,8583,80,4530,416.3478260869565,Normal,True,True,UDP
2025-11-25 22:31:41.973705,0.879042,udp,192.168.1.10,23678,->,10.0.0.15,110,INT,0,0,56,9996,7187,Normal,23678,110,2809,178.5,Normal,True,True,UDP
2025-11-25 22:42:15.973705,1.650887,tcp,1.1.1.1,17717,->,185.199.108.153,22,CON,0,0,46,3636,1093,Background,17717,22,2543,79.04347826086956,Background,False,False,TCP
2025-11-25 23:37:27.973705,20.515197,tcp,192.168.1.100,5609,->,74.125.224.72,110,CON,0,0,175,21739,16730,Botnet,5609,110,5009,124.22285714285714,Botnet,True,False,TCP
2025-11-25 23:09:19.973705,0.412991,tcp,192.168.1.100,21293,->,198.51.100.20,9999,CON,0,0,14,398,222,C&C,21293,9999,176,28.428571428571427,C&C,True,True,TCP
2025-11-26 00:01:39.973705,1.5502,tcp,192.168.1.101,28578,->,203.0.113.10,4444,CON,0,0,13,757,316,C&C,28578,4444,441,58.23076923076923,C&C,True,True,TCP
2025-11-25 23:50:30.973705,4.528485,tcp,192.168.1.101,55663,->,198.51.100.20,9999,CON,0,0,1,375,185,C&C,55663,9999,190,375.0,C&C,True,True,TCP
2025-11-25 22:55:09.973705,0.582961,udp,10.0.0.5,43930,->,10.0.0.15,995,INT,0,0,60,7302,4001,Normal,43930,995,3301,121.7,Normal,True,True,UDP
2025-11-25 23:58:42.973705,2.785288,tcp,192.168.1.20,53042,->,10.0.0.5,143,CON,0,0,85,1453,725,Normal,53042,143,728,17.094117647058823,Normal,True,True,TCP
2025-11-25 23:36:50.973705,3.94269,tcp,192.168.1.101,45116,->,203.0.113.10,4444,CON,0,0,10,294,138,C&C,45116,4444,156,29.4,C&C,True,True,TCP
2025-11-25 22:46:35.973705,3.574381,udp,192.168.1.10,65507,->,8.8.8.8,22,INT,0,0,79,1257,843,Normal,65507,22,414,15.91139240506329,Normal,True,False,UDP
2025-11-25 23:23:03.973705,1.255837,udp,10.0.0.15,33423,->,157.240.12.35,110,INT,0,0,32,2481,755,Normal,33423,110,1726,77.53125,Normal,True,False,UDP
2025-11-26 00:08:59.973705,2.059543,udp,192.168.1.10,12550,->,192.168.1.20,22,INT,0,0,7,9196,4799,Normal,12550,22,4397,1313.7142857142858,Normal,True,True,UDP
2025-11-26 00:22:17.973705,0.390384,udp,192.168.1.20,53545,->,74.125.224.72,53,INT,0,0,43,4415,2623,Background,53545,53,1792,102.67441860465117,Background,True,False,UDP
2025-11-26 00:09:35.973705,6.070435,udp,10.0.0.5,28990,->,10.0.0.15,993,INT,0,0,21,7841,4195,Normal,28990,993,3646,373.3809523809524,Normal,True,True,UDP
2025-11-25 23:01:51.973705,17.838991,tcp,192.168.1.20,32782,->,185.199.108.153,993,CON,0,0,36,7270,2498,Normal,32782,993,4772,201.94444444444446,Normal,True,False,TCP
2025-11-26 00:03:53.973705,0.290061,udp,10.0.0.15,23034,->,10.0.0.5,21,INT,0,0,35,724,287,Background,23034,21,437,20.685714285714287,Background,True,True,UDP
2025-11-25 22:47:03.973705,1.789652,tcp,192.168.1.20,47319,->,192.168.1.20,53,CON,0,0,9,6861,3727,Normal,47319,53,3134,762.3333333333334,Normal,True,True,TCP
2025-11-25 23:11:38.973705,0.187922,tcp,10.0.0.15,5104,->,192.168.1.30,110,CON,0,0,54,6445,5086,Normal,5104,110,1359,119.35185185185185,Normal,True,True,TCP
2025-11-25 23:46:12.973705,6.985196,tcp,192.168.1.100,32283,->,185.199.108.153,110,CON,0,0,6,23152,11837,Botnet,32283,110,11315,3858.6666666666665,Botnet,True,False,TCP
2025-11-26 00:09:20.973705,1.63313,tcp,10.0.0.5,50013,->,192.168.1.20,993,CON,0,0,63,3659,1655,Normal,50013,993,2004,58.07936507936508,Normal,True,True,TCP
2025-11-25 23:25:58.973705,0.273861,icmp,74.125.224.72,23052,->,192.168.1.10,110,INT,0,0,44,3376,2495,Background,23052,110,881,76.72727272727273,Background,False,True,ICMP
2025-11-25 22:49:00.973705,3.361361,tcp,10.0.0.5,36028,->,74.125.224.72,995,CON,0,0,51,9761,7551,Normal,36028,995,2210,191.3921568627451,Normal,True,False,TCP
2025-11-25 23:56:59.973705,0.277145,udp,192.168.1.10,9917,->,192.168.1.20,110,INT,0,0,12,475,208,Background,9917,110,267,39.583333333333336,Background,True,True,UDP
2025-11-25 23:18:13.973705,14.338876,tcp,192.168.1.101,22444,->,1.1.1.1,143,CON,0,0,91,49987,27419,Botnet,22444,143,22568,549.3076923076923,Botnet,True,False,TCP
2025-11-25 23:04:27.973705,6.513745,tcp,10.0.0.5,31846,->,185.199.108.153,443,CON,0,0,96,8901,3096,Normal,31846,443,5805,92.71875,Normal,True,False,TCP
2025-11-25 23:14:14.973705,5.002519,tcp,192.168.1.20,50453,->,1.1.1.1,80,CON,0,0,32,3330,1040,Normal,50453,80,2290,104.0625,Normal,True,False,TCP
2025-11-25 23:51:17.973705,7.673852,tcp,192.168.1.100,32059,->,1.1.1.1,53,CON,0,0,176,7596,4588,Botnet,32059,53,3008,43.15909090909091,Botnet,True,False,TCP
2025-11-25 22:56:13.973705,9.018224,tcp,10.0.0.5,12020,->,185.199.108.153,25,CON,0,0,100,2747,1461,Normal,12020,25,1286,27.47,Normal,True,False,TCP
2025-11-25 22:41:13.973705,1.032161,udp,10.0.0.15,38759,->,8.8.8.8,21,INT,0,0,51,3313,1148,Normal,38759,21,2165,64.96078431372548,Normal,True,False,UDP
2025-11-25 23:47:18.973705,4.468892,tcp,192.168.1.20,56748,->,1.1.1.1,21,CON,0,0,73,736,397,Normal,56748,21,339,10.082191780821917,Normal,True,False,TCP
2025-11-25 23:39:12.973705,0.167269,tcp,192.168.1.101,34182,->,74.125.224.72,443,CON,0,0,170,22462,6945,Botnet,34182,443,15517,132.12941176470588,Botnet,True,False,TCP
2025-11-26 00:22:27.973705,1.284121,udp,10.0.0.5,29435,->,192.168.1.30,443,INT,0,0,82,7596,5175,Normal,29435,443,2421,92.63414634146342,Normal,True,True,UDP
2025-11-25 22:47:21.973705,1.916042,tcp,192.168.1.101,35217,->,1.1.1.1,4444,CON,0,0,171,17800,14157,Botnet,35217,4444,3643,104.09356725146199,Botnet,True,False,TCP
2025-11-26 00:12:13.973705,4.889587,tcp,192.168.1.101,55139,->,157.240.12.35,110,CON,0,0,192,38928,20472,Botnet,55139,110,18456,202.75,Botnet,True,False,TCP
2025-11-25 23:10:28.973705,0.147944,udp,10.0.0.5,58802,->,192.168.1.20,21,INT,0,0,16,3870,2328,Background,58802,21,1542,241.875,Background,True,True,UDP
2025-11-25 23:49:47.973705,0.602221,udp,10.0.0.5,33418,->,192.168.1.10,80,INT,0,0,24,8052,3283,Normal,33418,80,4769,335.5,Normal,True,True,UDP
2025-11-25 23:14:54.973705,2.098334,icmp,10.0.0.15,58716,->,8.8.8.8,21,INT,0,0,45,2327,1836,Background,58716,21,491,51.71111111111111,Background,True,False,ICMP
2025-11-25 22:27:51.973705,5.393814,udp,10.0.0.15,16841,->,157.240.12.35,443,INT,0,0,63,9160,4716,Normal,16841,443,4444,145.3968253968254,Normal,True,False,UDP
2025-11-26 00:00:45.973705,1.620265,tcp,192.168.1.101,52989,->,198.51.100.20,8080,CON,0,0,1,159,84,C&C,52989,8080,75,159.0,C&C,True,True,TCP
2025-11-25 22:56:43.973705,1.384385,udp,10.0.0.5,44537,->,157.240.12.35,21,INT,0,0,61,9132,7088,Normal,44537,21,2044,149.70491803278688,Normal,True,False,UDP
2025-11-25 23:13:24.973705,11.375616,udp,10.0.0.5,24080,->,10.0.0.5,25,INT,0,0,35,5087,2555,Normal,24080,25,2532,145.34285714285716,Normal,True,True,UDP
2025-11-25 22:57:56.973705,1.00267,icmp,192.168.1.20,8859,->,10.0.0.5,25,INT,0,0,35,1580,670,Background,8859,25,910,45.142857142857146,Background,True,True,ICMP
2025-11-25 22:56:00.973705,2.147838,udp,10.0.0.5,65026,->,185.199.108.153,995,INT,0,0,13,3244,1579,Normal,65026,995,1665,249.53846153846155,Normal,True,False,UDP
2025-11-25 22:57:31.973705,22.740973,tcp,192.168.1.101,1951,->,1.1.1.1,21,CON,0,0,186,35105,14678,Botnet,1951,21,20427,188.73655913978496,Botnet,True,False,TCP
2025-11-25 23:03:55.973705,3.027124,tcp,192.168.1.100,20169,->,203.0.113.10,9999,CON,0,0,5,717,466,C&C,20169,9999,251,143.4,C&C,True,True,TCP
2025-11-25 22:40:28.973705,0.878917,tcp,192.168.1.100,31786,->,185.199.108.153,21,CON,0,0,127,28966,14271,Botnet,31786,21,14695,228.07874015748033,Botnet,True,False,TCP
2025-11-25 22:51:38.973705,11.441153,tcp,192.168.1.10,8500,->,185.199.108.153,143,CON,0,0,52,8120,2739,Normal,8500,143,5381,156.15384615384616,Normal,True,False,TCP
2025-11-25 23:45:14.973705,0.092396,tcp,192.168.1.100,54183,->,1.1.1.1,53,CON,0,0,149,20012,7398,Botnet,54183,53,12614,134.30872483221478,Botnet,True,False,TCP
2025-11-25 23:00:21.973705,5.445812,tcp,192.168.1.10,40759,->,10.0.0.5,110,CON,0,0,100,8625,5703,Normal,40759,110,2922,86.25,Normal,True,True,TCP
2025-11-25 23:27:58.973705,0.876579,udp,10.0.0.5,29127,->,185.199.108.153,995,INT,0,0,73,1050,416,Normal,29127,995,634,14.383561643835616,Normal,True,False,UDP
2025-11-26 00:10:36.973705,5.886576,tcp,192.168.1.20,44305,->,157.240.12.35,21,CON,0,0,21,3993,1552,Normal,44305,21,2441,190.14285714285714,Normal,True,False,TCP
2025-11-25 23:41:49.973705,2.539499,tcp,192.168.1.100,27796,->,1.1.1.1,80,CON,0,0,120,45278,33041,Botnet,27796,80,12237,377.31666666666666,Botnet,True,False,TCP
2025-11-25 23:30:37.973705,2.708238,tcp,192.168.1.101,19905,->,8.8.8.8,22,CON,0,0,185,18628,13026,Botnet,19905,22,5602,100.69189189189188,Botnet,True,False,TCP
2025-11-25 22:36:11.973705,6.861788,tcp,192.168.1.20,44355,->,185.199.108.153,995,CON,0,0,55,1944,1140,Normal,44355,995,804,35.345454545454544,Normal,True,False,TCP
2025-11-25 22:57:09.973705,18.919561,tcp,192.168.1.100,10345,->,74.125.224.72,8080,CON,0,0,23,4008,1541,Botnet,10345,8080,2467,174.2608695652174,Botnet,True,False,TCP
2025-11-26 00:14:41.973705,8.400443,tcp,192.168.1.101,55041,->,185.199.108.153,4444,CON,0,0,150,19014,12899,Botnet,55041,4444,6115,126.76,Botnet,True,False,TCP
2025-11-25 22:43:26.973705,2.292082,udp,10.0.0.5,62803,->,185.199.108.153,110,INT,0,0,65,8911,6718,Normal,62803,110,2193,137.09230769230768,Normal,True,False,UDP
2025-11-25 23:26:14.973705,1.398501,udp,192.168.1.10,59313,->,10.0.0.15,80,INT,0,0,95,5344,4075,Normal,59313,80,1269,56.252631578947366,Normal,True,True,UDP
2025-11-25 23:00:39.973705,0.499387,icmp,192.168.1.10,64063,->,192.168.1.20,22,INT,0,0,37,4873,1545,Background,64063,22,3328,131.7027027027027,Background,True,True,ICMP
2025-11-26 00:10:52.973705,1.994669,tcp,192.168.1.101,31858,->,203.0.113.10,4444,CON,0,0,17,731,445,C&C,31858,4444,286,43.0,C&C,True,True,TCP
2025-11-25 23:04:26.973705,6.984353,tcp,192.168.1.100,42625,->,185.199.108.153,110,CON,0,0,130,6079,3748,Botnet,42625,110,2331,46.761538461538464,Botnet,True,False,TCP
2025-11-25 23:13:58.973705,3.391467,tcp,10.0.0.5,44941,->,192.168.1.10,25,CON,0,0,21,5467,3326,Normal,44941,25,2141,260.3333333333333,Normal,True,True,TCP
2025-11-26 00:01:10.973705,6.408809,tcp,10.0.0.5,54341,->,185.199.108.153,110,CON,0,0,59,1506,773,Normal,54341,110,733,25.52542372881356,Normal,True,False,TCP
2025-11-25 23:00:55.973705,0.123082,tcp,192.168.1.30,57706,->,1.1.1.1,110,CON,0,0,85,8953,6469,Normal,57706,110,2484,105.32941176470588,Normal,True,False,TCP
2025-11-25 23:22:53.973705,1.949336,tcp,192.168.1.100,24733,->,1.1.1.1,993,CON,0,0,164,49674,31236,Botnet,24733,993,18438,302.890243902439,Botnet,True,False,TCP
2025-11-25 23:51:51.973705,3.077562,icmp,74.125.224.72,18525,->,192.168.1.10,22,INT,0,0,9,2423,1623,Background,18525,22,800,269.22222222222223,Background,False,True,ICMP
2025-11-26 00:01:48.973705,0.462287,icmp,74.125.224.72,64800,->,192.168.1.20,80,INT,0,0,39,2024,1333,Background,64800,80,691,51.8974358974359,Background,False,True,ICMP
2025-11-25 22:48:05.973705,13.177617,udp,192.168.1.30,37216,->,10.0.0.5,80,INT,0,0,12,3745,2846,Normal,37216,80,899,312.0833333333333,Normal,True,True,UDP
2025-11-25 22:41:57.973705,17.00421,udp,10.0.0.5,33685,->,1.1.1.1,53,INT,0,0,66,4543,3063,Normal,33685,53,1480,68.83333333333333,Normal,True,False,UDP
2025-11-26 00:20:26.973705,1.917387,icmp,74.125.224.72,30959,->,74.125.224.72,22,INT,0,0,10,3206,1351,Background,30959,22,1855,320.6,Background,False,False,ICMP
2025-11-25 23:48:18.973705,2.43146,udp,10.0.0.15,19128,->,74.125.224.72,443,INT,0,0,44,8382,4702,Normal,19128,443,3680,190.5,Normal,True,False,UDP
2025-11-26 00:18:29.973705,0.762292,tcp,192.168.1.100,55908,->,198.51.100.20,6667,CON,0,0,19,657,447,C&C,55908,6667,210,34.578947368421055,C&C,True,True,TCP
2025-11-26 00:24:36.973705,4.068685,udp,192.168.1.20,32765,->,192.168.1.30,993,INT,0,0,43,9106,7182,Normal,32765,993,1924,211.7674418604651,Normal,True,True,UDP
2025-11-25 23:17:58.973705,1.190826,icmp,74.125.224.72,65300,->,8.8.8.8,22,INT,0,0,16,4748,2992,Background,65300,22,1756,296.75,Background,False,False,ICMP
2025-11-25 22:58:21.973705,0.511141,udp,10.0.0.5,49828,->,8.8.8.8,25,INT,0,0,91,6310,3474,Normal,49828,25,2836,69.34065934065934,Normal,True,False,UDP
2025-11-25 23:57:04.973705,46.105697,tcp,192.168.1.100,9297,->,157.240.12.35,80,CON,0,0,133,38778,22511,Botnet,9297,80,16267,291.56390977443607,Botnet,True,False,TCP
2025-11-26 00:25:12.973705,3.652477,udp,192.168.1.10,35492,->,192.168.1.30,443,INT,0,0,2,2425,1566,Normal,35492,443,859,1212.5,Normal,True,True,UDP
2025-11-26 00:25:22.973705,2.700068,tcp,192.168.1.100,52242,->,203.0.113.10,8080,CON,0,0,9,410,282,C&C,52242,8080,128,45.55555555555556,C&C,True,True,TCP
2025-11-26 00:01:02.973705,12.122876,tcp,192.168.1.101,22556,->,8.8.8.8,8080,CON,0,0,177,35071,22973,Botnet,22556,8080,12098,198.14124293785312,Botnet,True,False,TCP
2025-11-25 23:09:42.973705,1.73781,tcp,10.0.0.5,41489,->,10.0.0.5,80,CON,0,0,31,4772,2362,Normal,41489,80,2410,153.93548387096774,Normal,True,True,TCP
2025-11-26 00:08:25.973705,3.322656,tcp,192.168.1.100,50855,->,198.51.100.20,1337,CON,0,0,4,518,240,C&C,50855,1337,278,129.5,C&C,True,True,TCP
2025-11-26 00:01:13.973705,4.889232,tcp,192.168.1.101,22282,->,203.0.113.10,1337,CON,0,0,2,364,200,C&C,22282,1337,164,182.0,C&C,True,True,TCP
2025-11-25 23:17:38.973705,3.480922,udp,10.0.0.5,35834,->,74.125.224.72,22,INT,0,0,73,3014,1252,Normal,35834,22,1762,41.28767123287671,Normal,True,False,UDP
2025-11-25 22:50:22.973705,10.497191,tcp,192.168.1.100,26094,->,185.199.108.153,8080,CON,0,0,163,44869,21351,Botnet,26094,8080,23518,275.26993865030676,Botnet,True,False,TCP
2025-11-25 23:34:24.973705,15.886195,tcp,192.168.1.100,42829,->,1.1.1.1,143,CON,0,0,70,30218,13248,Botnet,42829,143,16970,431.6857142857143,Botnet,True,False,TCP
2025-11-25 23:57:30.973705,0.824965,tcp,192.168.1.100,45431,->,198.51.100.20,6667,CON,0,0,18,225,76,C&C,45431,6667,149,12.5,C&C,True,True,TCP
2025-11-25 23:26:46.973705,0.49348,udp,192.168.1.30,42897,->,10.0.0.15,21,INT,0,0,89,4161,3119,Normal,42897,21,1042,46.752808988764045,Normal,True,True,UDP
2025-11-26 00:21:52.973705,0.183021,udp,192.168.1.30,56948,->,157.240.12.35,110,INT,0,0,14,3950,1966,Normal,56948,110,1984,282.14285714285717,Normal,True,False,UDP
2025-11-25 23:44:33.973705,3.911473,udp,192.168.1.30,46851,->,10.0.0.15,21,INT,0,0,3,6548,3088,Normal,46851,21,3460,2182.6666666666665,Normal,True,True,UDP
2025-11-25 22:27:34.973705,4.468163,udp,10.0.0.15,49859,->,8.8.8.8,995,INT,0,0,37,3834,2393,Normal,49859,995,1441,103.62162162162163,Normal,True,False,UDP
2025-11-26 00:15:57.973705,0.190317,udp,192.168.1.30,41714,->,157.240.12.35,22,INT,0,0,87,2304,889,Normal,41714,22,1415,26.482758620689655,Normal,True,False,UDP
